ride_id,travel_from,travel_to,car_type,max_capacity,Seats_Sold,Year,Month,Day,Weekday,Hour
6538,Homa Bay,Nairobi,Bus,49,1,2017,12,4,0,7
6539,Rongo,Nairobi,Bus,49,5,2017,12,4,0,7
6540,Rongo,Nairobi,Bus,49,11,2017,12,4,0,7
6541,Kisii,Nairobi,shuttle,11,7,2018,3,13,1,7
6542,Kisii,Nairobi,Bus,49,5,2018,3,13,1,7
6543,Kisii,Nairobi,shuttle,11,8,2018,3,13,1,6
6544,Kisii,Nairobi,shuttle,11,11,2018,3,13,1,7
6545,Kisii,Nairobi,shuttle,11,8,2018,3,13,1,6
6546,Kisii,Nairobi,shuttle,11,7,2018,3,13,1,6
6547,Kisii,Nairobi,shuttle,11,1,2018,3,13,1,5
6550,Kisii,Nairobi,shuttle,11,1,2018,3,12,0,5
6557,Kisii,Nairobi,Bus,49,12,2018,3,12,0,7
6558,Kisii,Nairobi,shuttle,11,10,2018,3,12,0,8
6559,Kisii,Nairobi,shuttle,11,3,2018,3,12,0,9
6560,Kijauri,Nairobi,Bus,49,3,2017,12,4,0,7
6561,Kisii,Nairobi,shuttle,11,11,2018,3,12,0,6
6562,Kisii,Nairobi,shuttle,11,1,2018,3,12,0,9
6563,Kisii,Nairobi,shuttle,11,8,2018,3,12,0,8
6564,Kisii,Nairobi,shuttle,11,8,2018,3,12,0,7
6565,Kisii,Nairobi,shuttle,11,4,2018,3,12,0,8
6566,Kisii,Nairobi,shuttle,11,8,2018,3,12,0,8
6567,Kisii,Nairobi,shuttle,11,11,2018,3,12,0,8
6568,Kijauri,Nairobi,shuttle,11,5,2017,12,4,0,7
6569,Kisii,Nairobi,shuttle,11,11,2018,3,12,0,8
6570,Kijauri,Nairobi,Bus,49,1,2017,12,4,0,7
6571,Kisii,Nairobi,shuttle,11,9,2018,3,12,0,7
6572,Kisii,Nairobi,shuttle,11,11,2018,3,12,0,7
6573,Kisii,Nairobi,shuttle,11,6,2018,3,12,0,6
6574,Keroka,Nairobi,shuttle,11,4,2017,12,4,0,5
6575,Kisii,Nairobi,Bus,49,31,2018,3,12,0,19
6576,Homa Bay,Nairobi,Bus,49,1,2017,12,4,0,7
6577,Kijauri,Nairobi,shuttle,11,1,2017,12,4,0,6
6580,Keumbu,Nairobi,shuttle,11,1,2017,12,4,0,5
6585,Kisii,Nairobi,shuttle,11,8,2018,3,12,0,7
6591,Kisii,Nairobi,shuttle,11,8,2018,3,12,0,6
6592,Kisii,Nairobi,Bus,49,4,2018,3,12,0,7
6593,Kisii,Nairobi,shuttle,11,7,2018,3,12,0,6
6594,Rongo,Nairobi,Bus,49,5,2017,12,5,1,7
6595,Kisii,Nairobi,Bus,49,2,2018,3,12,0,6
6596,Rongo,Nairobi,Bus,49,6,2017,12,5,1,7
6597,Migori,Nairobi,Bus,49,2,2017,12,5,1,7
6598,Migori,Nairobi,Bus,49,25,2017,12,5,1,7
6599,Homa Bay,Nairobi,Bus,49,27,2017,12,5,1,7
6600,Rongo,Nairobi,Bus,49,10,2017,12,5,1,7
6601,Kisii,Nairobi,shuttle,11,11,2018,3,12,0,6
6602,Oyugis,Nairobi,Bus,49,1,2017,12,5,1,7
6603,Rongo,Nairobi,Bus,49,21,2017,12,5,1,7
6604,Kisii,Nairobi,Bus,49,5,2018,3,12,0,7
6605,Kisii,Nairobi,Bus,49,3,2018,3,12,0,7
6606,Keroka,Nairobi,Bus,49,6,2017,12,5,1,7
6607,Kisii,Nairobi,shuttle,11,7,2018,3,12,0,6
6608,Kisii,Nairobi,shuttle,11,1,2018,3,12,0,5
6609,Kisii,Nairobi,shuttle,11,1,2018,3,12,0,5
6612,Homa Bay,Nairobi,Bus,49,8,2017,12,5,1,7
6613,Kisii,Nairobi,shuttle,11,6,2018,3,11,6,5
6614,Kisii,Nairobi,shuttle,11,2,2018,3,11,6,5
6618,Migori,Nairobi,Bus,49,21,2017,12,5,1,7
6621,Kisii,Nairobi,Bus,49,1,2018,3,11,6,7
6622,Kisii,Nairobi,Bus,49,24,2018,3,11,6,7
6623,Kisii,Nairobi,Bus,49,1,2018,3,11,6,7
6624,Kisii,Nairobi,shuttle,11,1,2018,3,11,6,11
6625,Kisii,Nairobi,shuttle,11,4,2018,3,11,6,10
6626,Rongo,Nairobi,Bus,49,4,2017,12,5,1,7
6627,Kisii,Nairobi,shuttle,11,6,2018,3,11,6,10
6628,Kisii,Nairobi,shuttle,11,10,2018,3,11,6,10
6629,Kisii,Nairobi,shuttle,11,7,2018,3,11,6,10
6630,Kisii,Nairobi,shuttle,11,11,2018,3,11,6,10
6631,Kisii,Nairobi,shuttle,11,10,2018,3,11,6,10
6632,Kisii,Nairobi,shuttle,11,9,2018,3,11,6,10
6633,Kisii,Nairobi,shuttle,11,11,2018,3,11,6,10
6634,Kisii,Nairobi,shuttle,11,8,2018,3,11,6,10
6635,Kisii,Nairobi,shuttle,11,11,2018,3,11,6,10
6636,Kijauri,Nairobi,Bus,49,10,2017,12,5,1,7
6637,Kisii,Nairobi,shuttle,11,10,2018,3,11,6,10
6638,Kisii,Nairobi,shuttle,11,11,2018,3,11,6,10
6639,Kisii,Nairobi,shuttle,11,10,2018,3,11,6,10
6640,Kisii,Nairobi,shuttle,11,8,2018,3,11,6,10
6641,Kisii,Nairobi,shuttle,11,8,2018,3,11,6,9
6642,Kisii,Nairobi,shuttle,11,11,2018,3,11,6,9
6643,Kisii,Nairobi,shuttle,11,8,2018,3,11,6,9
6644,Keumbu,Nairobi,shuttle,11,2,2017,12,5,1,5
6645,Kisii,Nairobi,shuttle,11,11,2018,3,11,6,9
6646,Keroka,Nairobi,shuttle,11,2,2017,12,5,1,9
6647,Kisii,Nairobi,shuttle,11,11,2018,3,11,6,9
6648,Keumbu,Nairobi,shuttle,11,1,2017,12,5,1,5
6649,Kisii,Nairobi,shuttle,11,8,2018,3,11,6,9
6650,Keroka,Nairobi,shuttle,11,1,2017,12,5,1,6
6651,Rongo,Nairobi,Bus,49,2,2017,12,5,1,7
6652,Keumbu,Nairobi,shuttle,11,1,2017,12,5,1,5
6653,Kisii,Nairobi,shuttle,11,8,2018,3,11,6,8
6654,Awendo,Nairobi,Bus,49,2,2017,12,5,1,7
6655,Homa Bay,Nairobi,Bus,49,23,2017,12,5,1,7
6661,Kisii,Nairobi,shuttle,11,7,2018,3,11,6,8
6664,Kisii,Nairobi,shuttle,11,10,2018,3,11,6,8
6665,Kisii,Nairobi,shuttle,11,6,2018,3,11,6,8
6666,Migori,Nairobi,Bus,49,26,2017,12,6,2,7
6667,Homa Bay,Nairobi,Bus,49,15,2017,12,6,2,7
6668,Kisii,Nairobi,shuttle,11,10,2018,3,11,6,8
6669,Kisii,Nairobi,shuttle,11,8,2018,3,11,6,8
6670,Keroka,Nairobi,Bus,49,1,2017,12,6,2,7
6671,Kisii,Nairobi,shuttle,11,11,2018,3,11,6,7
6672,Keroka,Nairobi,shuttle,11,10,2017,12,6,2,8
6673,Rongo,Nairobi,Bus,49,9,2017,12,6,2,7
6674,Kisii,Nairobi,shuttle,11,9,2018,3,11,6,7
6675,Kisii,Nairobi,shuttle,11,8,2018,3,11,6,7
6676,Kisii,Nairobi,Bus,49,1,2018,3,11,6,7
6677,Kisii,Nairobi,Bus,49,12,2018,3,11,6,7
6678,Kisii,Nairobi,Bus,49,2,2018,3,11,6,7
6679,Rongo,Nairobi,Bus,49,2,2017,12,6,2,7
6680,Keroka,Nairobi,shuttle,11,5,2017,12,6,2,9
6681,Rongo,Nairobi,Bus,49,10,2017,12,6,2,7
6682,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,9
6683,Keroka,Nairobi,shuttle,11,4,2017,12,6,2,8
6684,Keroka,Nairobi,shuttle,11,4,2017,12,6,2,8
6685,Keroka,Nairobi,shuttle,11,5,2017,12,6,2,8
6686,Oyugis,Nairobi,Bus,49,4,2017,12,6,2,7
6687,Kisii,Nairobi,shuttle,11,10,2018,3,11,6,7
6688,Kisii,Nairobi,shuttle,11,11,2018,3,11,6,6
6689,Rongo,Nairobi,Bus,49,6,2017,12,6,2,7
6690,Kijauri,Nairobi,shuttle,11,1,2017,12,6,2,9
6691,Rongo,Nairobi,Bus,49,5,2017,12,6,2,7
6692,Kisii,Nairobi,shuttle,11,8,2018,3,11,6,6
6693,Keroka,Nairobi,shuttle,11,3,2017,12,6,2,8
6694,Keroka,Nairobi,shuttle,11,4,2017,12,6,2,7
6695,Keroka,Nairobi,shuttle,11,6,2017,12,6,2,7
6696,Keroka,Nairobi,shuttle,11,5,2017,12,6,2,7
6697,Kijauri,Nairobi,shuttle,11,3,2017,12,6,2,7
6698,Keroka,Nairobi,shuttle,11,6,2017,12,6,2,7
6699,Keroka,Nairobi,shuttle,11,6,2017,12,6,2,7
6700,Keroka,Nairobi,shuttle,11,5,2017,12,6,2,7
6701,Kisii,Nairobi,shuttle,11,1,2018,3,11,6,7
6702,Kisii,Nairobi,shuttle,11,1,2018,3,11,6,5
6703,Keroka,Nairobi,shuttle,11,9,2017,12,6,2,6
6705,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,6
6706,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,5
6708,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,6
6709,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,6
6710,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,6
6711,Kisii,Nairobi,shuttle,11,1,2018,3,10,5,5
6712,Kisii,Nairobi,shuttle,11,5,2018,3,10,5,5
6714,Kijauri,Nairobi,shuttle,11,2,2017,12,6,2,7
6715,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,5
6719,Kisii,Nairobi,Bus,49,2,2018,3,10,5,7
6720,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,5
6721,Kisii,Nairobi,shuttle,11,4,2018,3,10,5,10
6722,Kisii,Nairobi,shuttle,11,1,2018,3,10,5,9
6723,Kisii,Nairobi,shuttle,11,1,2018,3,10,5,5
6724,Kisii,Nairobi,shuttle,11,1,2018,3,10,5,9
6725,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,5
6726,Kisii,Nairobi,shuttle,11,1,2018,3,10,5,5
6727,Kisii,Nairobi,shuttle,11,1,2018,3,10,5,5
6730,Keroka,Nairobi,shuttle,11,11,2017,12,6,2,5
6731,Kisii,Nairobi,shuttle,11,6,2018,3,9,4,5
6732,Rongo,Nairobi,Bus,49,1,2017,12,6,2,7
6733,Keroka,Nairobi,shuttle,11,8,2017,12,6,2,5
6737,Rongo,Nairobi,Bus,49,3,2017,12,6,2,7
6741,Keroka,Nairobi,Bus,49,4,2017,12,6,2,7
6742,Keroka,Nairobi,Bus,49,1,2017,12,6,2,7
6743,Rongo,Nairobi,Bus,49,1,2017,12,6,2,7
6744,Kijauri,Nairobi,shuttle,11,3,2017,12,6,2,7
6746,Kisii,Nairobi,Bus,49,3,2018,3,9,4,7
6747,Migori,Nairobi,Bus,49,33,2017,12,6,2,7
6748,Kijauri,Nairobi,shuttle,11,1,2017,12,6,2,8
6749,Homa Bay,Nairobi,Bus,49,26,2017,12,6,2,7
6750,Keumbu,Nairobi,Bus,49,1,2017,12,6,2,7
6752,Kisii,Nairobi,shuttle,11,1,2018,3,9,4,11
6753,Kijauri,Nairobi,Bus,49,6,2017,12,6,2,7
6754,Kisii,Nairobi,shuttle,11,7,2018,3,9,4,10
6760,Kisii,Nairobi,shuttle,11,8,2018,3,9,4,10
6762,Kisii,Nairobi,shuttle,11,8,2018,3,9,4,10
6764,Kijauri,Nairobi,shuttle,11,1,2017,12,6,2,6
6765,Kijauri,Nairobi,shuttle,11,1,2017,12,6,2,5
6766,Kisii,Nairobi,shuttle,11,10,2018,3,9,4,10
6767,Rongo,Nairobi,Bus,49,1,2017,12,7,3,7
6768,Rongo,Nairobi,Bus,49,7,2017,12,7,3,7
6769,Rongo,Nairobi,Bus,49,3,2017,12,7,3,7
6770,Rongo,Nairobi,Bus,49,19,2017,12,7,3,7
6771,Kisii,Nairobi,shuttle,11,8,2018,3,9,4,10
6772,Migori,Nairobi,Bus,49,5,2017,12,7,3,7
6773,Keroka,Nairobi,Bus,49,1,2017,12,7,3,7
6774,Rongo,Nairobi,Bus,49,8,2017,12,7,3,7
6775,Kisii,Nairobi,shuttle,11,10,2018,3,9,4,10
6776,Rongo,Nairobi,Bus,49,2,2017,12,7,3,7
6777,Rongo,Nairobi,Bus,49,9,2017,12,7,3,7
6778,Migori,Nairobi,Bus,49,33,2017,12,7,3,7
6779,Homa Bay,Nairobi,Bus,49,16,2017,12,7,3,7
6780,Kisii,Nairobi,Bus,49,17,2018,3,9,4,7
6781,Kisii,Nairobi,shuttle,11,10,2018,3,9,4,10
6782,Rongo,Nairobi,Bus,49,1,2017,12,7,3,7
6783,Kisii,Nairobi,shuttle,11,10,2018,3,9,4,10
6784,Kisii,Nairobi,shuttle,11,11,2018,3,9,4,10
6785,Kisii,Nairobi,shuttle,11,11,2018,3,9,4,10
6786,Kijauri,Nairobi,Bus,49,7,2017,12,7,3,7
6787,Kisii,Nairobi,Bus,49,7,2018,3,9,4,7
6788,Kisii,Nairobi,shuttle,11,10,2018,3,9,4,9
6789,Kisii,Nairobi,shuttle,11,11,2018,3,9,4,9
6790,Kisii,Nairobi,shuttle,11,8,2018,3,9,4,9
6791,Kisii,Nairobi,shuttle,11,9,2018,3,9,4,9
6792,Kisii,Nairobi,shuttle,11,11,2018,3,9,4,9
6794,Kisii,Nairobi,shuttle,11,11,2018,3,9,4,9
6795,Kisii,Nairobi,shuttle,11,7,2018,3,9,4,8
6796,Kisii,Nairobi,shuttle,11,5,2018,3,9,4,8
6797,Kisii,Nairobi,shuttle,11,2,2018,3,9,4,8
6798,Kisii,Nairobi,shuttle,11,7,2018,3,9,4,8
6799,Kisii,Nairobi,shuttle,11,11,2018,3,9,4,8
6800,Kisii,Nairobi,shuttle,11,11,2018,3,9,4,8
6801,Keroka,Nairobi,shuttle,11,6,2017,12,7,3,6
6802,Keroka,Nairobi,shuttle,11,11,2017,12,7,3,6
6803,Keroka,Nairobi,shuttle,11,11,2017,12,7,3,5
6804,Keroka,Nairobi,shuttle,11,11,2017,12,7,3,5
6805,Kisii,Nairobi,shuttle,11,10,2018,3,9,4,7
6806,Migori,Nairobi,Bus,49,31,2017,12,7,3,7
6807,Kisii,Nairobi,Bus,49,11,2018,3,9,4,7
6808,Kisii,Nairobi,shuttle,11,11,2018,3,9,4,7
6809,Kisii,Nairobi,shuttle,11,10,2018,3,9,4,7
6810,Kijauri,Nairobi,shuttle,11,2,2017,12,7,3,8
6811,Kisii,Nairobi,shuttle,11,10,2018,3,9,4,7
6812,Kisii,Nairobi,shuttle,11,8,2018,3,9,4,6
6813,Kisii,Nairobi,shuttle,11,9,2018,3,9,4,7
6814,Kisii,Nairobi,shuttle,11,9,2018,3,9,4,6
6815,Kijauri,Nairobi,shuttle,11,1,2017,12,7,3,8
6816,Kisii,Nairobi,shuttle,11,8,2018,3,9,4,6
6817,Kijauri,Nairobi,shuttle,11,2,2017,12,7,3,7
6818,Kisii,Nairobi,shuttle,11,1,2018,3,9,4,6
6821,Keroka,Nairobi,shuttle,11,11,2017,12,7,3,5
6822,Kijauri,Nairobi,Bus,49,1,2017,12,7,3,7
6823,Kisii,Nairobi,shuttle,11,9,2018,3,8,3,5
6824,Keroka,Nairobi,shuttle,11,11,2017,12,7,3,5
6825,Kisii,Nairobi,shuttle,11,5,2018,3,8,3,5
6826,Keroka,Nairobi,shuttle,11,11,2017,12,7,3,5
6828,Keroka,Nairobi,shuttle,11,10,2017,12,7,3,5
6835,Kisii,Nairobi,Bus,49,3,2018,3,8,3,7
6836,Kisii,Nairobi,Bus,49,22,2018,3,8,3,7
6837,Kisii,Nairobi,shuttle,11,8,2018,3,8,3,9
6838,Keroka,Nairobi,shuttle,11,1,2017,12,7,3,6
6839,Kisii,Nairobi,shuttle,11,1,2018,3,8,3,9
6840,Rongo,Nairobi,Bus,49,1,2017,12,7,3,7
6841,Kijauri,Nairobi,shuttle,11,4,2017,12,7,3,6
6842,Rongo,Nairobi,Bus,49,1,2017,12,7,3,7
6843,Kisii,Nairobi,shuttle,11,11,2018,3,8,3,9
6844,Rongo,Nairobi,Bus,49,2,2017,12,7,3,7
6845,Kisii,Nairobi,shuttle,11,8,2018,3,8,3,9
6846,Kisii,Nairobi,shuttle,11,11,2018,3,8,3,9
6847,Keumbu,Nairobi,shuttle,11,1,2017,12,7,3,6
6848,Kisii,Nairobi,shuttle,11,10,2018,3,8,3,8
6849,Kisii,Nairobi,shuttle,11,9,2018,3,8,3,9
6850,Kisii,Nairobi,Bus,49,1,2018,3,8,3,7
6851,Kisii,Nairobi,shuttle,11,10,2018,3,8,3,8
6852,Homa Bay,Nairobi,Bus,49,28,2017,12,7,3,7
6853,Kisii,Nairobi,shuttle,11,11,2018,3,8,3,8
6854,Kisii,Nairobi,shuttle,11,11,2018,3,8,3,8
6859,Kisii,Nairobi,shuttle,11,9,2018,3,8,3,8
6860,Kisii,Nairobi,shuttle,11,7,2018,3,8,3,8
6862,Kijauri,Nairobi,shuttle,11,2,2017,12,7,3,7
6863,Kijauri,Nairobi,Bus,49,3,2017,12,7,3,19
6864,Kijauri,Nairobi,Bus,49,3,2017,12,7,3,7
6865,Keroka,Nairobi,Bus,49,1,2017,12,8,4,7
6866,Rongo,Nairobi,Bus,49,2,2017,12,8,4,7
6867,Kijauri,Nairobi,Bus,49,1,2017,12,8,4,7
6868,Rongo,Nairobi,Bus,49,3,2017,12,8,4,7
6869,Kijauri,Nairobi,shuttle,11,4,2017,12,8,4,10
6870,Rongo,Nairobi,Bus,49,26,2017,12,8,4,7
6871,Homa Bay,Nairobi,Bus,49,36,2017,12,8,4,7
6872,Rongo,Nairobi,Bus,49,4,2017,12,8,4,7
6873,Migori,Nairobi,Bus,49,33,2017,12,8,4,7
6874,Kijauri,Nairobi,shuttle,11,1,2017,12,8,4,11
6875,Homa Bay,Nairobi,Bus,49,10,2017,12,8,4,7
6876,Rongo,Nairobi,Bus,49,26,2017,12,8,4,7
6877,Kisii,Nairobi,shuttle,11,1,2018,3,8,3,7
6878,Kisii,Nairobi,shuttle,11,10,2018,3,8,3,7
6879,Kisii,Nairobi,shuttle,11,11,2018,3,8,3,7
6880,Rongo,Nairobi,Bus,49,1,2017,12,8,4,7
6881,Kisii,Nairobi,shuttle,11,9,2018,3,8,3,7
6882,Kisii,Nairobi,shuttle,11,11,2018,3,8,3,6
6883,Kisii,Nairobi,Bus,49,13,2018,3,8,3,7
6884,Kisii,Nairobi,shuttle,11,8,2018,3,8,3,7
6885,Keumbu,Nairobi,shuttle,11,1,2017,12,8,4,6
6886,Keroka,Nairobi,shuttle,11,5,2017,12,8,4,10
6887,Keumbu,Nairobi,shuttle,11,1,2017,12,8,4,5
6888,Kisii,Nairobi,shuttle,11,9,2018,3,8,3,6
6889,Kisii,Nairobi,Bus,49,9,2018,3,8,3,7
6890,Kisii,Nairobi,shuttle,11,7,2018,3,8,3,6
6891,Keroka,Nairobi,shuttle,11,1,2017,12,8,4,10
6892,Rongo,Nairobi,Bus,49,2,2017,12,8,4,7
6893,Keroka,Nairobi,Bus,49,4,2017,12,8,4,7
6894,Kisii,Nairobi,shuttle,11,7,2018,3,8,3,6
6895,Kisii,Nairobi,shuttle,11,9,2018,3,8,3,6
6896,Keroka,Nairobi,Bus,49,1,2017,12,8,4,7
6897,Kisii,Nairobi,shuttle,11,8,2018,3,8,3,6
6904,Kisii,Nairobi,Bus,49,16,2018,3,7,2,7
6905,Kisii,Nairobi,shuttle,11,10,2018,3,7,2,8
6906,Kisii,Nairobi,shuttle,11,9,2018,3,7,2,8
6907,Kisii,Nairobi,shuttle,11,7,2018,3,7,2,10
6908,Kisii,Nairobi,shuttle,11,9,2018,3,7,2,10
6909,Kisii,Nairobi,shuttle,11,7,2018,3,7,2,10
6910,Kisii,Nairobi,shuttle,11,9,2018,3,7,2,10
6911,Kisii,Nairobi,shuttle,11,9,2018,3,7,2,9
6912,Kisii,Nairobi,shuttle,11,5,2018,3,7,2,9
6913,Kisii,Nairobi,shuttle,11,5,2018,3,7,2,9
6914,Kisii,Nairobi,shuttle,11,5,2018,3,7,2,9
6915,Kisii,Nairobi,Bus,49,1,2018,3,7,2,7
6916,Kisii,Nairobi,shuttle,11,11,2018,3,7,2,9
6917,Kisii,Nairobi,shuttle,11,11,2018,3,7,2,9
6918,Kisii,Nairobi,shuttle,11,10,2018,3,7,2,8
6919,Kisii,Nairobi,shuttle,11,11,2018,3,7,2,8
6920,Kisii,Nairobi,shuttle,11,6,2018,3,7,2,8
6921,Kisii,Nairobi,Bus,49,3,2018,3,7,2,19
6922,Kisii,Nairobi,shuttle,11,9,2018,3,7,2,8
6923,Kisii,Nairobi,Bus,49,19,2018,3,7,2,19
6924,Kisii,Nairobi,shuttle,11,9,2018,3,7,2,7
6925,Kisii,Nairobi,shuttle,11,11,2018,3,7,2,7
6926,Kisii,Nairobi,shuttle,11,8,2018,3,7,2,7
6927,Kisii,Nairobi,Bus,49,6,2018,3,7,2,7
6928,Kisii,Nairobi,shuttle,11,10,2018,3,7,2,7
6929,Kisii,Nairobi,shuttle,11,7,2018,3,7,2,6
6930,Kisii,Nairobi,Bus,49,6,2018,3,7,2,7
6931,Kisii,Nairobi,shuttle,11,10,2018,3,7,2,7
6932,Kisii,Nairobi,Bus,49,1,2018,3,7,2,7
6933,Kisii,Nairobi,shuttle,11,6,2018,3,7,2,6
6934,Kisii,Nairobi,shuttle,11,11,2018,3,7,2,6
6935,Kijauri,Nairobi,Bus,49,1,2017,12,8,4,7
6936,Rongo,Nairobi,Bus,49,1,2017,12,8,4,7
6937,Kisii,Nairobi,shuttle,11,8,2018,3,7,2,6
6938,Kisii,Nairobi,shuttle,11,1,2018,3,7,2,6
6939,Kisii,Nairobi,shuttle,11,1,2018,3,7,2,5
6943,Migori,Nairobi,Bus,49,1,2017,12,8,4,7
6944,Keumbu,Nairobi,shuttle,11,1,2017,12,8,4,5
6947,Kisii,Nairobi,shuttle,11,10,2018,3,6,1,9
6948,Homa Bay,Nairobi,Bus,49,30,2017,12,8,4,7
6949,Kisii,Nairobi,Bus,49,8,2018,3,6,1,7
6950,Kisii,Nairobi,shuttle,11,4,2018,3,6,1,6
6951,Keroka,Nairobi,shuttle,11,1,2017,12,8,4,6
6952,Migori,Nairobi,Bus,49,25,2017,12,8,4,7
6953,Kisii,Nairobi,Bus,49,8,2018,3,6,1,7
6954,Kijauri,Nairobi,shuttle,11,1,2017,12,8,4,6
6955,Kijauri,Nairobi,shuttle,11,4,2017,12,8,4,6
6956,Rongo,Nairobi,Bus,49,5,2017,12,8,4,7
6957,Kisii,Nairobi,shuttle,11,9,2018,3,6,1,9
6958,Kisii,Nairobi,shuttle,11,1,2018,3,6,1,10
6959,Kisii,Nairobi,shuttle,11,6,2018,3,6,1,10
6965,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,9
6966,Kijauri,Nairobi,shuttle,11,1,2017,12,8,4,6
6967,Kisii,Nairobi,Bus,49,1,2018,3,6,1,7
6968,Rongo,Nairobi,Bus,49,6,2017,12,9,5,7
6969,Rongo,Nairobi,Bus,49,7,2017,12,9,5,7
6970,Rongo,Nairobi,Bus,49,6,2017,12,9,5,7
6971,Kisii,Nairobi,shuttle,11,10,2018,3,6,1,9
6972,Migori,Nairobi,Bus,49,41,2017,12,9,5,7
6973,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,9
6974,Kijauri,Nairobi,Bus,49,5,2017,12,9,5,7
6975,Keroka,Nairobi,Bus,49,4,2017,12,9,5,7
6976,Kisii,Nairobi,shuttle,11,8,2018,3,6,1,9
6977,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,8
6978,Keroka,Nairobi,shuttle,11,1,2017,12,9,5,5
6979,Keroka,Nairobi,Bus,49,2,2017,12,9,5,7
6980,Kisii,Nairobi,shuttle,11,9,2018,3,6,1,8
6981,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,8
6982,Kijauri,Nairobi,shuttle,11,2,2017,12,9,5,9
6983,Migori,Nairobi,Bus,49,13,2017,12,9,5,7
6984,Kisii,Nairobi,shuttle,11,10,2018,3,6,1,8
6985,Rongo,Nairobi,Bus,49,14,2017,12,9,5,7
6986,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,8
6987,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,8
6988,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,7
6989,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,7
6990,Keroka,Nairobi,shuttle,11,7,2017,12,9,5,5
6992,Kijauri,Nairobi,shuttle,11,1,2017,12,9,5,8
6993,Kijauri,Nairobi,shuttle,11,1,2017,12,9,5,8
6994,Rongo,Nairobi,Bus,49,3,2017,12,9,5,7
6995,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,7
6996,Kijauri,Nairobi,Bus,49,3,2017,12,9,5,19
6997,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,7
6998,Kisii,Nairobi,shuttle,11,11,2018,3,6,1,6
6999,Kijauri,Nairobi,Bus,49,1,2017,12,9,5,19
7000,Kisii,Nairobi,Bus,49,1,2018,3,6,1,7
7001,Kisii,Nairobi,Bus,49,19,2018,3,6,1,7
7002,Rongo,Nairobi,Bus,49,2,2017,12,9,5,7
7003,Homa Bay,Nairobi,Bus,49,11,2017,12,9,5,7
7004,Kijauri,Nairobi,shuttle,11,1,2017,12,9,5,6
7005,Kijauri,Nairobi,shuttle,11,1,2017,12,9,5,6
7006,Keroka,Nairobi,shuttle,11,1,2017,12,9,5,6
7007,Homa Bay,Nairobi,Bus,49,18,2017,12,9,5,7
7010,Kisii,Nairobi,shuttle,11,10,2018,3,6,1,7
7015,Rongo,Nairobi,Bus,49,1,2017,12,9,5,7
7016,Kijauri,Nairobi,shuttle,11,2,2017,12,9,5,5
7017,Kijauri,Nairobi,Bus,49,1,2017,12,9,5,7
7018,Rongo,Nairobi,Bus,49,32,2017,12,10,6,7
7019,Keroka,Nairobi,shuttle,11,7,2017,12,10,6,7
7020,Keroka,Nairobi,shuttle,11,7,2017,12,10,6,6
7021,Rongo,Nairobi,Bus,49,3,2017,12,10,6,7
7022,Kisii,Nairobi,shuttle,11,10,2018,3,6,1,6
7023,Keroka,Nairobi,shuttle,11,8,2017,12,10,6,6
7024,Keroka,Nairobi,shuttle,11,11,2017,12,10,6,6
7025,Kisii,Nairobi,shuttle,11,10,2018,3,6,1,6
7026,Keroka,Nairobi,shuttle,11,3,2017,12,10,6,6
7027,Keroka,Nairobi,shuttle,11,11,2017,12,10,6,6
7028,Migori,Nairobi,Bus,49,28,2017,12,10,6,7
7029,Homa Bay,Nairobi,Bus,49,20,2017,12,10,6,7
7030,Keroka,Nairobi,shuttle,11,11,2017,12,10,6,6
7031,Keroka,Nairobi,shuttle,11,11,2017,12,10,6,5
7032,Keroka,Nairobi,shuttle,11,5,2017,12,10,6,5
7033,Keroka,Nairobi,shuttle,11,6,2017,12,10,6,5
7034,Keroka,Nairobi,shuttle,11,10,2017,12,10,6,5
7035,Keroka,Nairobi,shuttle,11,10,2017,12,10,6,5
7036,Kisii,Nairobi,shuttle,11,1,2018,3,6,1,5
7037,Keroka,Nairobi,shuttle,11,8,2017,12,10,6,5
7045,Kisii,Nairobi,Bus,49,21,2018,3,5,0,7
7046,Kisii,Nairobi,Bus,49,17,2018,3,5,0,7
7047,Kisii,Nairobi,shuttle,11,1,2018,3,5,0,10
7048,Kisii,Nairobi,shuttle,11,8,2018,3,5,0,10
7049,Kisii,Nairobi,shuttle,11,11,2018,3,5,0,9
7050,Kisii,Nairobi,Bus,49,19,2018,3,5,0,7
